SCATS Number,Location,15 Minutes,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 18:00,165,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 18:15,173,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 18:30,151,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 18:45,133,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 19:00,134,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 19:15,103,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 19:30,86,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 19:45,83,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 20:00,78,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 20:15,64,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 20:30,59,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 20:45,54,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 21:00,72,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 21:15,37,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 21:30,36,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 21:45,45,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 22:00,47,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 22:15,31,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 22:30,28,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 22:45,30,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 23:00,27,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 23:15,18,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 23:30,15,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,02-10-2006 23:45,8,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 00:00,8,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 00:15,5,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 00:30,11,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 00:45,6,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 01:00,5,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 01:15,1,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 01:30,3,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 01:45,6,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 02:00,1,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 02:15,3,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 02:30,4,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 02:45,2,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 03:00,2,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 03:15,4,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 03:30,4,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 03:45,3,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 04:00,11,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 04:15,4,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 04:30,11,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 04:45,15,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 05:00,14,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 05:15,20,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 05:30,23,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 05:45,55,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 06:00,74,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 06:15,104,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 06:30,135,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 06:45,210,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 07:00,268,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 07:15,340,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 07:30,313,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 07:45,389,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 08:00,298,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 08:15,239,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 08:30,302,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 08:45,272,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 09:00,246,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 09:15,207,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 09:30,163,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 09:45,157,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 10:00,136,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 10:15,142,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 10:30,147,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 10:45,132,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 11:00,133,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 11:15,143,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 11:30,127,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 11:45,123,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 12:00,145,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 12:15,134,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 12:30,131,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 12:45,119,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 13:00,131,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 13:15,110,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 13:30,151,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 13:45,112,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 14:00,111,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 14:15,179,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 14:30,129,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 14:45,124,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 15:00,145,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 15:15,188,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 15:30,128,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 15:45,147,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 16:00,140,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 16:15,171,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 16:30,124,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 16:45,171,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 17:00,176,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 17:15,213,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 17:30,183,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 17:45,171,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 18:00,172,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 18:15,144,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 18:30,156,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 18:45,149,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 19:00,127,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 19:15,120,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 19:30,85,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 19:45,90,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 20:00,97,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 20:15,68,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 20:30,66,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 20:45,60,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 21:00,49,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 21:15,66,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 21:30,63,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 21:45,48,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 22:00,53,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 22:15,42,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 22:30,46,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 22:45,36,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 23:00,35,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 23:15,20,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 23:30,18,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,03-10-2006 23:45,13,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 00:00,6,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 00:15,12,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 00:30,12,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 00:45,7,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 01:00,4,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 01:15,2,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 01:30,3,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 01:45,6,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 02:00,5,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 02:15,6,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 02:30,8,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 02:45,2,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 03:00,1,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 03:15,4,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 03:30,4,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 03:45,5,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 04:00,8,1,100
